Year,H.S Code,Commodity Description AR,Commodity Description EN,Country AR ,Country EN ,Value (S.R),Weight (kg)
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,إريتريا,ERITREA,"1,177",411
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,إسبانيا,SPAIN,"18,746","3,401"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,أستراليا,AUSTRALIA,"317,284","17,834"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,أفغانستان,AFGHANISTAN,"2,278",671
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,ألبانيا,ALBANIA,"79,749","22,069"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,ألمانيا,GERMANY,"693,837","62,338"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,إندونيسيا,INDONESIA,"1,172,121",232854
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,أوزبكستان,UZBEKISTAN,"1,728",541
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,أوغندا,UGANDA,"64,757","11,190"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,إيطاليا,ITALY,"75,641","5,583"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الأرجنتين,ARGENTINA,"59,903","10,699"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الأردن,JORDAN,"29,934,931","5,488,731"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الإمارات العربية المتحدة,UNITED ARAB EMIRATES,"189,337,551","34,171,934"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,البحرين,BAHRAIN,"16,199,082","2,623,618"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,البرازيل,BRAZIL,"1,177",411
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,البرتغال,PORTUGAL,"1,174",405
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,البوسنة والهرسك,BOSNIA AND HERZEGOVINA,"386,126","58,907"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الجابون,GABON,"1,453",477
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الجزائر,ALGERIA,"4,253",777
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"134,760,731","62,890,730"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,السنغال,SENEGAL,"31,451","3,973"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,السودان,SUDAN,"2,743,758","535,163"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,السويد,SWEDEN,"507,900","40,314"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الصين,CHINA,"1,025,589","56,418"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,العراق,IRAQ,"22,324",4456
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الفلبين,PHILIPPINES,"29,290","5,000"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الكاميرون,CAMEROON,"83,956","15,008"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الكويت,KUWAIT,"104,524,921","18,405,549"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,المالديف,MALDIVES,"68,495","8,514"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,المغرب,MOROCCO,"2,206,653","239,598"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,المكسيك,MEXICO,"4,298",795
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,المملكة المتحدة,UNITED KINGDOM,"21,910","4,725"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,النرويج,NORWAY,"1,174",404
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,النمسا,AUSTRIA,"1,996",515
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,النيجر,NIGER,"88,657","15,836"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الهند,INDIA,"301,582","99,712"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,الولايات المتحدة الأمريكية,U.S.A,"5,791,195","488,067"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,اليابان,JAPAN,"64,256","12,230"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,اليونان,GREECE,"14,926","2,436"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,باكستان,PAKISTAN,"11,227","2,588"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,بلجيكا,BELGIUM,"544,190","42,072"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,بلغاريا,BULGARIA,"1,173",402
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,بنغلاديش,BANGLADESH,"44,163",7957
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,بوركينا فاسو,BURKINA FASO,"59,194","10,494"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,بولندا,POLAND,"12,890","2,405"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,بيرو,PERU,"4,298",795
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,تايلاند,THAILAND,"60,158","10,725"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,تايوان,TAIWAN,"9,530","1,690"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,تركيا,TURKEY,"1,263,034","405,072"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,تشاد,CHAD,"59,936","10,764"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,تنزانيا,TANZANIA,"1,725",536
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,تونس,TUNISIA,"17,091",3116
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,جامبيا,GAMBIA,"45,881","37,836"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,جزر القمر,COMOROS,"26,335","4,787"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,جمهورية الصومال,SOMALIA,"953,051","260,067"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,جنوب أفريقيا,SOUTH AFRICA,"596,791","39,633"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,جورجيا,GEORGIA,"29,474","5,365"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,جيبوتي,DJIBOUTI,"434,451","132,994"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,روسيا الإتحادية,RUSSIAN FEDERATION,"375,442","18,787"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,رومانيا,ROMANIA,"2,352",818
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,زامبيا,ZAMBIA,"55,395",9610
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,ساحل العاج (كوت ديفوار),COTE D'IVOIRE,"1,180",416
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,سريلانكا,SRI LANKA,"30,868","5,725"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,سلطنة عمان,SULTANATE OF OMAN,"64,701,243","12,927,721"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,سنغافورة,SINGAPORE,"1,972,976","71,264"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,سوريا,SYRIA,"7,193,427","1,979,815"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,سويسرا,SWITZERLAND,"92,829","6,574"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,طاجاكستان,TAJIKISTAN,"30,651","5,775"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,غانا,GHANA,"91,087","24,154"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,غينيا,GUINEA,"20,509",3850
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,غينيا الاستوائية,EQUATORIAL GUINEA,"58,757","10,350"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,غينيا بيساو,GUINEA-BISSAU,"29,416","5,250"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,فرنسا,FRANCE,"25,340","3,058"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,فنلندا,FINLAND,"11,716","2,000"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,فيتنام,VIETNAM,"9,530","1,690"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,قبرص,CYPRUS,"1,184",425
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,قرغيزستان (قرغيزيا),KYRGYZSTAN,"34,581","5,478"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,قطر,QATAR,"29,744,201","2,821,462"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,كازاخستان,KAZAKHSTAN,"30,465",5406
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,كندا,CANADA,"1,920,300","167,894"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,كوريا الجنوبية,SOUTH KOREA,"8,356","1,684"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,كينيا,KENYA,"146,540","45,771"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,لبنان,LEBANON,"13,629,937","2,568,204"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,ليبيا,LIBYA,"17,000","11,900"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,مالي,MALI,"60,210","10,828"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,ماليزيا,MALAYSIA,"6,986","1,791"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,مصر,EGYPT,"97,899","18,306"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,مقدونيا,MACEDONIA,"39,168",23040
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,موريتانيا,MAURITANIA,"1,454",479
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,موريشيوس,MAURITIUS,"175,604","14,012"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,موزمبيق,MOZAMBIQUE,"30,742","5,476"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,نيبال,NEPAL,"29,290","5,000"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,نيجيريا,NIGERIA,"361,588","26,993"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,نيوزيلندا,NEW ZEALAND,"257,550","21,600"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,هولندا,NETHERLANDS,"110,586","20,995"
2023,08041021,تمر مضغوط (مكنوز),PRESSED DATES,هونج كونج,HONG KONG,"7,219","1,280"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,إثيوبيا,ETHIOPIA,"14,279",1600
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,أذربيجان,AZERBAIJAN,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,إريتريا,ERITREA,"265,125","50,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,إسبانيا,SPAIN,"90,000","2,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,أستراليا,AUSTRALIA,"460,965","36,320"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,ألبانيا,ALBANIA,"157,024","26,935"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,ألمانيا,GERMANY,"1,864,911","140,382"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,إندونيسيا,INDONESIA,"6,110,513","1,170,374"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,أوزبكستان,UZBEKISTAN,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,أوغندا,UGANDA,"191,792",41135
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,إيرلندا,IRELAND,"8,799",174
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,إيطاليا,ITALY,"13,889","1,419"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الأردن,JORDAN,"26,137,214","4,471,584"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الإمارات العربية المتحدة,UNITED ARAB EMIRATES,"187,346,781","32,077,825"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,البحرين,BAHRAIN,"1,629,738","289,566"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,البوسنة والهرسك,BOSNIA AND HERZEGOVINA,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الجبل الأسود,MONTENEGRO,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الجمهورية اليمنية,REPUBLIC OF YEMEN,"1,148,363","520,613"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,السنغال,SENEGAL,"269,717",55420
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,السودان,SUDAN,"612,543","120,520"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,السويد,SWEDEN,"229,054","24,255"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الصين,CHINA,"3,598,698","990,274"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الفلبين,PHILIPPINES,"53,025","14,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الكويت,KUWAIT,"261,596","26,911"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,المالديف,MALDIVES,"6,027",563
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,المغرب,MOROCCO,"32,754,893","3,359,168"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,المملكة المتحدة,UNITED KINGDOM,"1,614,163","329,829"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,النرويج,NORWAY,"168,907",4848
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,النمسا,AUSTRIA,"5,000",103
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,النيجر,NIGER,"267,647","50,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الهند,INDIA,"4,649,274","1,138,723"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,الولايات المتحدة الأمريكية,U.S.A,"4,280,053","260,119"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,اليابان,JAPAN,"749,271","35,718"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,باكستان,PAKISTAN,"830,804","59,485"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بروناي دار السلام,BRUNEI DARUSSALAM,"11,355",215
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بلجيكا,BELGIUM,"226,119","19,329"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بلغاريا,BULGARIA,"133,474",25110
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بنغلاديش,BANGLADESH,"4,269,375","2,023,883"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بنين,BENIN,"1,707","2,100"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بوركينا فاسو,BURKINA FASO,"265,000","50,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بوروندي,BURUNDI,"133,824","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,بيلاروس (روسيا البيضاء),BELARUS,"530,000","100,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,تايلاند,THAILAND,"7,808",950
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,تركيا,TURKEY,"10,676,660","2,784,863"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,ترينيداد وتوباغو,TRINIDAD AND TOBAGO,"170,700","10,008"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,تشاد,CHAD,"583,000",110000
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,تنزانيا,TANZANIA,"935,920","308,150"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,تونس,TUNISIA,"265,000","50,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,جامبيا,GAMBIA,"135,530","25,580"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,جمهورية الصومال,SOMALIA,"2,346,340","641,580"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,جمهورية كوسوفو,REPUBLIC OF KOSOVO,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,جنوب أفريقيا,SOUTH AFRICA,"804,544","131,617"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,جورجيا,GEORGIA,"418,305","21,600"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,جيبوتي,DJIBOUTI,"1,087,440","296,190"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,روسيا الإتحادية,RUSSIAN FEDERATION,"692,211",65838
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,زامبيا,ZAMBIA,"202,964","40,908"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,ساحل العاج (كوت ديفوار),COTE D'IVOIRE,"265,000","50,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,سريلانكا,SRI LANKA,"1,343",900
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,سلطنة عمان,SULTANATE OF OMAN,"6,981,636","1,221,294"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,سنغافورة,SINGAPORE,"106,856","3,615"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,سوريا,SYRIA,"2,133,947","665,784"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,سويسرا,SWITZERLAND,"115,595","2,559"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,سيراليون,SIERRA LEONE,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,غانا,GHANA,"11,500",12700
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,غينيا,GUINEA,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,غينيا بيساو,GUINEA-BISSAU,"132,500","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,فرنسا,FRANCE,"2,937,183","299,017"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,قرغيزستان (قرغيزيا),KYRGYZSTAN,"112,791","22,562"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,قطر,QATAR,"192,460","19,298"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,كازاخستان,KAZAKHSTAN,"493,185","207,840"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,كندا,CANADA,"671,621","93,756"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,كوريا الجنوبية,SOUTH KOREA,"122,500","10,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,كينيا,KENYA,"251,837",60594
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,لبنان,LEBANON,"7,036,529","1,404,121"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,ليبيريا,LIBERIA,"133,824","25,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,مالي,MALI,"265,000","50,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,ماليزيا,MALAYSIA,"11,331,044","763,612"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,مدغشقر,MADAGASCAR,200,"1,000"
2023,08041029,غيره من تمر مجفف,OTHER DRIED DATES,مصر,EGYPT,"573,517","157,703"
